country_code,year,gdp_per_capita,population,employment_rate,inflation_ccpi,inflation_fcpi,inflation_ecpi,inflation_ppi,inflation_def,ccpi_lag1,fcpi_lag1,ecpi_lag1,ppi_lag1,def_lag1,gdp_lag1
PAN,2019,33163.727,4234700.0,64.224,2.94953796585083,0.48906680941581726,-0.2864183187484741,3.436629295349121,-0.1704541799867591,2.94953796585083,-0.6367361545562744,0.6418635845184326,3.436629295349121,0.7563188593648745,32681.447
PAN,2020,26881.799,4293261.0,56.664,2.94953796585083,-0.8158608549737604,-4.07032620810596,3.436629295349121,-3.3975077640752027,2.94953796585083,0.48906680941581726,-0.2864183187484741,3.436629295349121,-0.1704541799867591,33163.727
PAN,2021,30932.764,4345405.0,56.409,2.94953796585083,1.64,-3.75,3.436629295349121,2.1689160682156228,2.94953796585083,-0.8158608549737604,-4.07032620810596,3.436629295349121,-3.3975077640752027,26881.799
PAN,2022,33915.152,4400773.0,60.953,2.94953796585083,3.67177958829935,1.827878227172759,3.436629295349121,2.7324196499464826,2.94953796585083,1.64,-3.75,3.436629295349121,2.1689160682156228,30932.764
PAN,2023,35872.95,4458759.0,60.881,2.94953796585083,3.403572259158083,10.402183778016182,3.436629295349121,1.2737080549796496,2.94953796585083,3.67177958829935,1.827878227172759,3.436629295349121,2.7324196499464826,33915.152
PAN,2024,36394.918,4515577.0,60.715,2.94953796585083,0.585246141345987,1.5328716925924224,3.436629295349121,2.199770640028052,2.94953796585083,3.403572259158083,10.402183778016182,3.436629295349121,1.2737080549796496,35872.95
PER,1991,6322.5747,22483775.0,56.21,3.497267723083496,346.79998779296875,3.0986714363098145,306.2884826660156,382.6359237119271,3.497267723083496,7002.2001953125,3.0986714363098145,6737.18408203125,5066.176470588235,6317.079
PER,1992,6161.6357,22946340.0,55.915,71.42345428466797,71.4000015258789,3.0986714363098145,57.19292068481445,68.45768209967564,3.497267723083496,346.79998779296875,3.0986714363098145,306.2884826660156,382.6359237119271,6322.5747
PER,1993,6355.262,23413783.0,56.974,47.60469055175781,49.29999923706055,3.0986714363098145,47.55290222167969,47.04852601358448,71.42345428466797,71.4000015258789,3.0986714363098145,57.19292068481445,68.45768209967564,6161.6357
PER,1994,6997.706,23881493.0,58.051,25.23659324645996,18.200000762939453,3.0986714363098145,17.892757415771484,23.890476190476186,47.60469055175781,49.29999923706055,3.0986714363098145,47.55290222167969,47.04852601358448,6355.262
PER,1995,7372.0425,24348919.0,59.958,13.540657043457031,9.399999618530273,16.226030349731445,10.52096939086914,13.589191682361529,25.23659324645996,18.200000762939453,3.0986714363098145,17.892757415771484,23.890476190476186,6997.706
PER,1996,7437.1924,24811171.0,61.147,9.971841812133789,12.199999809265137,12.721816062927246,9.438199996948242,10.102360206412312,13.540657043457031,9.399999618530273,16.226030349731445,10.52096939086914,13.589191682361529,7372.0425
